GPA,AttendanceRate,AssignmentsCompleted,FailedCourses,CreditHoursEnrolled,StudyHoursPerWeek,LibraryVisitsMonth,FinancialAidStatus,FirstGenStudent,SemesterNumber,GPATrend,ExtracurricularCount,DropoutRisk
2.106304020923343,73.80262793901511,82.6382772868855,0,16.19718441175094,9.773247137918,3,Yes,Yes,2,Declining,2,AT RISK
1.1926147880300304,58.98392565300608,40.75382670845863,1,9.63664180563206,2.559202236923641,0,No,Yes,7,Declining,1,HIGH RISK
4.0,77.00649577463776,95.56033578213761,0,12.562803014845516,18.739241209958955,9,No,No,5,Improving,1,LOW RISK
1.7243250944199822,64.35360409871195,50.82735081689036,3,16.0,10.940463054594177,0,Yes,Yes,1,Stable,1,HIGH RISK
1.7692253764498602,61.981527103548785,60.99178996336916,2,10.899388514718789,2.641756403575976,3,Yes,No,3,Declining,0,HIGH RISK
2.9239253340768494,71.60049202396542,65.9682005420203,4,12.5270491621027,13.666170127930522,3,Yes,Yes,1,Declining,2,AT RISK
2.3899947294163675,65.30796542948406,45.350834485935344,2,9.032176681595061,3.443488871534935,1,Yes,No,1,Declining,1,HIGH RISK
3.177931456627242,69.14144043842569,92.0,0,13.266674138417612,7.996398536176727,4,Yes,No,3,Improving,5,AT RISK
3.3167510998570897,93.74337526838156,87.68885112464532,1,16.006111418925304,12.809961440071078,8,Yes,No,2,Improving,6,LOW RISK
2.6191648801909992,100.0,96.59554499123854,0,15.737313181315963,19.148533416491944,7,Yes,Yes,8,Improving,2,LOW RISK
2.3808080264325757,77.81145557008674,75.19597954574859,1,8.731642615876,17.185594748759318,2,Yes,Yes,5,Stable,3,AT RISK
1.4782396239525997,52.945194755648096,42.551144513709815,1,4.49053348428872,5.0953091380929045,1,Yes,Yes,7,Stable,0,HIGH RISK
3.4192339786645527,82.72006904986449,95.84834678968687,0,14.750667772934774,19.128010500067422,8,No,No,8,Improving,1,LOW RISK
2.3811826206806077,82.01243008093259,73.97787290040245,1,15.245611432140574,9.186586199597647,2,Yes,Yes,3,Declining,2,AT RISK
4.0,90.00105773507434,100.0,0,15.147465288357154,14.009301709037405,11,Yes,No,5,Improving,5,LOW RISK
3.716665077585174,90.64048312545165,100.0,0,15.823973466837343,11.047553441818454,9,Yes,Yes,2,Stable,3,LOW RISK
3.1126223114990257,87.68089788551151,95.59648167030814,0,16.42889759197336,14.791381633961423,6,Yes,Yes,5,Stable,0,LOW RISK
3.0240480854690577,76.96525490111026,96.91437997407918,0,15.991085091695624,15.76268024745102,9,Yes,Yes,6,Declining,5,LOW RISK
3.7902180508489436,86.9894771165324,90.66538553405377,1,13.540136529941199,22.575346905681563,5,Yes,No,7,Stable,1,LOW RISK
3.6491399729389995,90.75439769795224,85.28002835044772,1,14.774843667621743,14.83316259772962,7,Yes,Yes,8,Declining,3,LOW RISK
2.483991712303113,90.0,86.78410895261888,1,14.045537695665493,16.667336328555212,8,Yes,No,4,Stable,3,AT RISK
1.69206612880288,56.614802247304816,47.805663202219506,5,5.275397162576041,7.874105805886488,0,Yes,No,7,Declining,0,HIGH RISK
2.497779183398981,77.47437771415551,83.81215884073383,0,10.729615128480823,9.316056527947296,5,Yes,No,4,Stable,1,AT RISK
2.8373253514673276,59.508293803531096,87.04255199825963,3,16.4503082239635,12.20716772261149,2,Yes,Yes,4,Improving,0,AT RISK
2.532277290662742,85.75551913363208,74.15794301057373,3,14.70622302315159,9.851671187539964,2,Yes,No,7,Improving,3,AT RISK
2.3918293031011952,90.0,85.58543451267781,1,12.437699422661195,7.289142830862526,3,No,Yes,4,Declining,1,AT RISK
2.932399419651879,76.18569326229448,80.11742606664404,0,15.161461979379428,14.289369194750206,3,Yes,Yes,1,Declining,1,AT RISK
1.8352767117034707,50.27270476797336,74.0819483419674,0,15.479634251269644,11.186726936647846,3,Yes,No,7,Declining,1,AT RISK
2.3412172898251216,90.0,62.14617371299514,1,10.967189765384035,13.275078781357795,5,No,Yes,1,Declining,1,AT RISK
3.129135315395155,72.60835830365943,90.11438448220798,0,16.75668094655089,15.431221389862916,7,Yes,No,4,Stable,3,LOW RISK
3.6870169023183847,92.53037157791918,97.17976490548696,0,12.796614804494709,21.37713291238967,8,Yes,Yes,8,Improving,5,LOW RISK
2.250690456801858,57.70385326080539,74.25665237997579,1,16.088709423757674,11.155663312069322,8,No,Yes,7,Stable,1,AT RISK
1.6584084468177758,46.901908206838925,39.390869660566736,3,13.561381757224076,10.165077836405427,0,Yes,No,5,Improving,0,HIGH RISK
1.6406249328765616,39.35451043188945,62.799057298279855,5,11.977204086407456,0.9524836875694511,1,No,No,1,Declining,0,HIGH RISK
3.1036866414249715,86.16973973837563,77.27873606310459,4,14.1611686743089,3.4565415285431627,4,Yes,No,5,Declining,0,AT RISK
3.2,72.37198196936268,49.521611166007844,1,11.079361699020575,8.24540036545293,2,Yes,Yes,7,Improving,2,AT RISK
0.8384441863499199,41.45003265476192,75.0,1,11.433636808288155,0.1462680626298365,1,Yes,No,2,Stable,0,HIGH RISK
1.5,76.89631264690152,75.75154440666473,2,15.055277118207032,8.480455049709139,4,No,Yes,2,Declining,2,AT RISK
1.9608304977727058,52.13127691091109,43.31568042836623,2,14.424081956037046,7.236907498408408,1,Yes,Yes,2,Declining,1,HIGH RISK
2.75364972841256,79.61348563373434,82.86508802075525,0,12.415230036387763,7.635806278406822,2,Yes,No,1,Stable,0,AT RISK
1.315954198126121,46.57045826277994,59.137073738564716,2,15.726328820133208,0.0,0,Yes,Yes,4,Declining,0,HIGH RISK
3.3541840618989527,84.00174707152043,91.12476224605244,2,17.053882196132815,21.98348790663571,0,Yes,No,7,Stable,0,LOW RISK
3.178540277861127,91.80520108216102,84.96074460832216,0,15.570572172324466,22.41171093097064,4,Yes,No,8,Stable,2,LOW RISK
2.2923602725294128,68.33263921482978,92.0,1,10.229563258788133,9.931233737378847,3,Yes,Yes,6,Improving,3,AT RISK
2.584750185928858,97.68990972957363,100.0,1,15.953169042471536,10.61036646188834,7,No,No,5,Declining,5,LOW RISK
3.649647926820862,98.95866820464039,88.06690346928235,0,16.037714732750594,22.18100405949231,10,Yes,Yes,4,Improving,1,LOW RISK
2.833851703179834,84.34093885636672,86.99145727814171,1,15.378090514057916,27.400823200022884,6,Yes,No,5,Improving,4,LOW RISK
3.5296665409953767,84.8749646981463,84.85487905402476,0,12.968972462252394,24.928197165472326,3,Yes,Yes,7,Stable,3,LOW RISK
1.6746791858376906,58.85715541895779,65.52114142960644,1,8.257068957776063,6.621122392793113,3,No,No,8,Stable,0,HIGH RISK
3.192691912690541,91.42562192859543,96.7402139007675,0,14.595537562054709,23.71783120817603,11,Yes,No,3,Stable,0,LOW RISK
3.1986097383535204,82.5518669221838,94.59957237997723,0,15.021498089766235,19.377423077151825,8,Yes,No,2,Improving,2,LOW RISK
2.423225532009774,86.13774727492927,84.26825595587056,1,13.931985396323014,13.824267799421722,5,Yes,No,4,Improving,0,AT RISK
3.4967849086264136,89.95978038423874,86.68955640658481,0,13.75722684579375,18.518001804032398,9,Yes,No,2,Stable,2,LOW RISK
3.2338848344396793,97.7440160044122,90.50136656422784,0,12.224052537457721,18.19921116361133,10,Yes,No,8,Stable,2,LOW RISK
3.0736758860138247,84.06273256874013,100.0,0,13.624672962422157,13.255723074402347,4,No,No,4,Stable,2,LOW RISK
1.9876731949449074,62.74766969395675,61.368278485874086,2,15.947539191093629,0.16464480953839544,2,Yes,No,5,Declining,0,HIGH RISK
1.5453557386129595,34.23467289972741,48.534382621699265,5,8.223501010049862,5.256316055659729,0,No,Yes,5,Stable,0,HIGH RISK
3.0292278113687665,89.4204611459591,90.16926409609735,0,16.73382762628905,18.78521766769742,10,Yes,Yes,5,Stable,3,LOW RISK
2.9254802447167743,60.64937654482712,90.68478164334009,3,11.55217790748281,5.727631856817977,1,Yes,No,8,Improving,2,AT RISK
1.8762310801594704,82.78595116111873,56.70094302573207,1,14.131241140256705,6.957637587365621,3,No,No,6,Declining,0,AT RISK
2.397305537554359,71.4702172507047,70.26425636347031,1,16.266385169336253,10.077156110060708,3,Yes,Yes,2,Declining,2,AT RISK
1.667309192527677,52.215945542258325,69.83044901616898,3,8.975004149140725,1.709144608536107,0,Yes,No,1,Declining,1,HIGH RISK
2.0071332198060277,76.97220238443369,68.7065447633067,0,15.486036050225596,3.196398132842476,4,Yes,Yes,5,Declining,1,AT RISK
3.4303218232774904,77.86390269708629,92.93900628510869,0,16.78427256399756,28.218745303608465,7,No,Yes,1,Improving,1,LOW RISK
2.9989882541448765,95.82107082111689,93.20419304089707,1,18.0,21.235698889116044,6,Yes,No,8,Improving,1,LOW RISK
3.7254068869478676,99.65832111123804,88.67093908875263,1,13.518286748117971,17.270327457841844,11,Yes,Yes,5,Stable,0,LOW RISK
3.160242941822391,90.97820293249475,97.8918240965723,0,14.273056853994053,13.52888463905212,7,Yes,No,1,Improving,3,LOW RISK
3.164254097222315,95.46672282712407,87.61451440805567,0,14.296276454961285,18.099430015005076,6,Yes,No,8,Improving,3,LOW RISK
2.085203257176867,51.17596174598871,46.63198349928613,2,14.195873831678242,3.991038884511437,1,No,Yes,5,Declining,0,HIGH RISK
3.611921671166113,86.94961089077232,91.42031297867909,0,16.48688798728813,8.0,5,No,No,8,Improving,1,LOW RISK
3.922857101712971,79.04296123285009,91.01827612092049,0,16.115723547750687,22.01837163650596,7,Yes,Yes,6,Stable,6,LOW RISK
2.7266276095884137,63.918983544742915,69.88128600756865,1,10.579967588526799,18.132458079970025,2,Yes,Yes,7,Declining,1,AT RISK
1.0647082518088915,44.714164404371466,65.16928237950857,1,11.41225972464336,3.650401097869496,1,No,No,2,Declining,0,HIGH RISK
2.6222209927330224,77.45408773833128,74.59143581691792,1,11.53257253494884,18.12559886640343,4,Yes,No,8,Declining,1,AT RISK
2.907654273426418,95.1005904551269,92.02249733425293,0,15.802167818707515,18.124303867500057,7,Yes,Yes,7,Improving,0,LOW RISK
1.738585691152406,42.738507891970784,51.2967344874475,2,12.289958354299443,3.6277074874748156,1,Yes,No,6,Declining,1,HIGH RISK
2.0907847270395634,90.0,63.70475484804206,1,17.169494832511287,18.607652594650006,5,Yes,No,3,Declining,3,AT RISK
3.2112272536842266,84.8814823501946,84.7311448358738,0,15.402800979697213,21.606493504237456,5,Yes,No,3,Improving,3,LOW RISK
3.5577808569513185,94.87235840894115,100.0,1,18.0,20.627788449297114,11,No,No,1,Stable,6,LOW RISK
3.0073965395808195,87.76811118988343,86.29061012150656,0,12.711105421841106,17.537385725807077,7,No,No,4,Declining,5,LOW RISK
4.0,83.09915429542579,85.24336457965912,0,15.840722098207403,22.333361751645263,8,Yes,No,1,Improving,5,LOW RISK
1.4789587906284314,62.68402377978484,50.3462296926331,1,12.182470612470297,3.834292259743188,0,No,Yes,6,Stable,0,HIGH RISK
3.6057755336234996,84.25335351907603,89.48587898724227,0,13.405473012634506,16.238812851569765,4,No,Yes,8,Stable,3,LOW RISK
2.914324554884907,77.33769166651358,97.53249171822512,0,15.211753948037313,23.757782860612544,10,No,Yes,1,Improving,4,LOW RISK
2.4,50.377485842438155,55.70666641269489,3,12.1565902586221,7.2391846205666095,1,Yes,No,3,Declining,1,HIGH RISK
3.6518515367694446,82.28145030308934,94.5551616952071,0,15.473587900403238,11.644726098719115,4,Yes,No,8,Stable,3,LOW RISK
2.6266009820220875,62.88877108129895,65.24908244624979,0,18.0,5.1071734804989335,3,No,No,4,Stable,0,AT RISK
1.9767858964567422,83.11192411454277,57.52113106143156,0,16.37748476431879,9.012147468317995,0,Yes,No,8,Declining,2,AT RISK
1.9119498113723175,58.439193201128134,43.27436049265985,0,7.038252303903359,7.301673882359866,1,Yes,No,5,Declining,1,HIGH RISK
1.3393813692095138,50.76259824813753,45.60980120817373,3,9.115707777323403,5.464916055669418,0,Yes,No,8,Declining,0,HIGH RISK
1.024422854620024,63.26236882225437,30.815641340160038,2,12.749136482089991,5.849970777606999,0,Yes,No,1,Declining,0,HIGH RISK
2.071478393887705,53.61953268298514,46.778322828802295,3,13.911622437794136,2.9005551690260774,1,No,No,3,Declining,2,HIGH RISK
3.625187694676228,87.02287260291378,97.65819905173734,0,16.330098539331814,20.029683711333156,9,No,No,2,Improving,1,LOW RISK
2.5950861704794725,71.82464091316547,83.16240462969932,0,13.2478144811904,16.46698694677759,4,Yes,No,7,Stable,1,AT RISK
4.0,97.48946501163465,94.25978817421833,0,12.497322672133429,15.282236308273148,6,Yes,No,7,Stable,2,LOW RISK
2.4731206850922964,64.47477885418155,62.45177132273718,1,16.020686851630348,8.57070781811634,2,No,No,1,Declining,2,AT RISK
3.703003084018922,96.12578751164963,87.97135047263069,0,13.73265231988429,17.159332368832395,9,Yes,No,1,Improving,4,LOW RISK
3.638062810174765,80.81439290412258,94.49258622081169,0,15.238738417998158,21.278913326764048,8,No,Yes,2,Stable,6,LOW RISK
3.306345217220328,100.0,91.24355014722329,0,15.116210578105845,26.32306361615676,10,No,No,7,Improving,1,LOW RISK
2.988525991103978,60.81647773999518,87.87250255966782,1,10.852306709086859,5.282932481315419,4,No,No,6,Stable,3,AT RISK
3.092873830871026,82.77493811146164,54.94583531984124,1,11.599117109850392,11.576123607916905,5,Yes,Yes,1,Stable,0,AT RISK
3.4787444943476493,78.93444859555468,100.0,0,14.616238294645363,17.25278643495599,8,No,No,6,Stable,1,LOW RISK
3.6019949115921825,80.14094584906391,92.08612935222224,0,16.17619138629705,17.16391560139456,4,No,No,2,Declining,0,LOW RISK
3.086698683065505,89.79220814019713,87.31958401875436,2,13.345464816794253,16.56493625561941,6,No,Yes,6,Improving,5,LOW RISK
3.2,70.27448742485132,83.027438555188,1,16.34629877145318,9.531910325473493,3,Yes,No,4,Stable,2,AT RISK
1.1512596699998092,46.35043012350555,49.39465773739137,4,10.572639807756124,2.242524024577993,0,Yes,No,3,Declining,0,HIGH RISK
3.008494513687077,91.86742968092004,86.22384485917907,0,15.759550466289381,25.45098596942905,6,Yes,Yes,4,Stable,3,LOW RISK
1.6408204629251406,52.29836359303893,75.0,1,8.887767339117477,3.7392827754050684,2,Yes,Yes,3,Declining,0,HIGH RISK
1.7722680477402808,52.73317162346918,56.813460170592464,2,10.756989920115029,0.8018808615634967,0,No,Yes,1,Declining,0,HIGH RISK
2.826041147492815,65.64368384138402,79.21674649171746,3,11.69511108631026,7.043381928028053,0,Yes,No,2,Stable,2,AT RISK
1.6909155531381854,48.810985109345864,66.14930882936575,2,9.890317172112487,0.0,1,No,Yes,3,Improving,2,HIGH RISK
1.4451449693397673,62.83851200957478,38.85943563839738,3,4.184419489180739,9.387591148074334,2,Yes,Yes,8,Declining,0,HIGH RISK
3.748928254688271,84.83385576525646,81.30920910456695,0,15.432980896211227,14.288863563756955,7,No,No,1,Declining,2,LOW RISK
3.9221915228617314,87.33293127329134,90.50391588494381,0,17.45092227528547,14.830806431183575,6,Yes,Yes,3,Stable,1,LOW RISK
2.573023159984049,95.55076583401907,90.52215165252571,0,15.39292552401197,16.82637793663182,8,No,No,2,Stable,6,LOW RISK
3.347942778252926,89.35862995028815,100.0,0,14.17021172484767,20.81152719438049,4,Yes,Yes,3,Declining,1,LOW RISK
2.5805472125781863,77.02210045707008,66.44323161271102,1,10.868568528133752,5.064776579866707,4,Yes,No,4,Improving,0,AT RISK
2.643391872522595,76.63096930663775,77.53316707251693,3,15.632803631309507,8.468769603111271,3,Yes,No,7,Declining,1,AT RISK
3.658150379834059,100.0,100.0,0,14.378818248081682,17.594486974943198,1,Yes,Yes,2,Declining,3,LOW RISK
2.5552802454207826,79.93395201775557,59.182321510264174,1,11.608835555375059,9.736144194589206,4,Yes,No,1,Stable,1,AT RISK
2.8828012955010194,65.86368761619715,84.37716615671117,0,12.799792504377269,5.376561256538138,0,Yes,No,4,Improving,0,AT RISK
1.440082658204971,70.8435461598597,59.41527014663451,3,12.60416396268333,10.620729181691408,1,Yes,Yes,8,Declining,1,HIGH RISK
3.337729105843168,72.926269204774,95.06725191718544,1,13.2679578860507,19.35479347535674,7,No,Yes,2,Improving,2,LOW RISK
2.9689020888282776,84.33997980992712,84.38074980566991,0,15.621971977657173,21.669260645435102,10,No,No,1,Stable,3,LOW RISK
2.498173089689514,68.05147896395908,82.1487411787477,1,12.950798114179326,9.328979500316734,1,No,No,2,Stable,1,AT RISK
2.7999294084249704,84.87830788675058,64.95048511086856,1,15.723449590386519,9.402300876055932,3,No,Yes,8,Stable,3,AT RISK
2.532211269162166,61.12077621406344,67.25512825619228,1,15.291766181472546,12.763027017755057,1,Yes,No,3,Declining,0,AT RISK
2.7045958955757445,60.677208704551035,86.59316579895051,1,17.656899215950705,7.456260298139558,5,Yes,Yes,5,Stable,2,AT RISK
3.3711959513678664,86.21515947805402,90.3326436319078,0,17.422465228366722,13.722852578324698,7,No,No,1,Stable,1,LOW RISK
1.6206010879893282,64.23800574861707,23.281967084082876,4,11.372202228375233,8.698600374160144,1,No,Yes,1,Declining,1,HIGH RISK
2.732907835429683,72.49849251842906,80.66089741826487,0,9.244336869149297,3.0,4,No,No,4,Declining,0,AT RISK
3.8542262560722396,84.92188259208078,94.33738005640396,0,17.019267395439936,14.862037427031561,8,Yes,Yes,4,Stable,4,LOW RISK
2.552262168544111,71.62509228275181,82.03060488658778,3,16.16380730354635,17.53945140464139,5,Yes,No,2,Declining,2,AT RISK
2.4767089734576553,74.8361720550501,70.56805951735579,2,12.846584899750217,6.110548771982984,3,Yes,Yes,7,Improving,1,AT RISK
3.0558346538864187,96.32629342247249,84.67790548512187,1,13.24160932066275,19.59379649143152,7,No,No,1,Stable,0,LOW RISK
2.705224806295422,80.64540669463449,61.51225369325003,1,10.287146142094167,8.185374490739669,2,Yes,No,4,Declining,1,AT RISK
3.4992882345201344,94.58539831591752,82.25469100321041,0,14.642492741529644,19.566682462461088,4,Yes,No,7,Stable,2,LOW RISK
3.1992971825661853,92.99098901120672,83.01260227865333,0,15.961779993616606,15.753648258506882,5,Yes,No,4,Declining,4,LOW RISK
1.5803304862917789,49.15123447881228,57.04734436925928,2,4.267064864364226,3.259617071903181,1,Yes,No,8,Declining,1,HIGH RISK
2.0808877095703235,74.58091976601337,67.01777767661504,1,14.08762092910111,5.726894831880233,0,Yes,No,4,Stable,2,AT RISK
2.243810001222444,75.91190158826251,64.9062475247092,0,16.275487140135752,15.085832416061507,4,No,Yes,8,Stable,1,AT RISK
3.472746502023398,81.07260304400764,91.49463851760702,0,13.186448404516222,23.012355669208304,8,No,Yes,5,Improving,1,LOW RISK
2.4,57.526790543218524,53.71364278069126,2,8.011030116186857,7.062119726712513,0,Yes,No,4,Declining,0,HIGH RISK
2.8248765230508766,61.37057269816831,69.39424433525745,2,11.561728478995516,15.54823544018209,2,Yes,No,4,Improving,2,AT RISK
1.7571816252693766,60.07791202353175,64.54088332377032,2,7.799176161740081,4.2742366186031315,1,No,Yes,4,Declining,0,HIGH RISK
1.7509143798616615,70.10733769063192,64.74544751900942,0,16.785618999952217,16.22646827718019,3,Yes,No,3,Declining,3,AT RISK
3.4040932244078346,82.88348972040657,91.08812916837518,0,16.05177948910556,22.642796014388733,1,No,Yes,4,Stable,2,LOW RISK
2.055959871468774,77.7236694157765,87.58707798844159,0,10.356871344949742,3.0,3,Yes,Yes,2,Declining,1,AT RISK
3.3564959406172568,89.37564818791029,76.45455843836235,0,12.39140155334335,23.703578998498354,7,Yes,No,2,Improving,4,LOW RISK
3.659075415240277,94.08724144073962,91.7337850181937,1,14.239386576714741,18.595640303385487,11,No,No,3,Declining,3,LOW RISK
4.0,82.58347560627499,86.78804987315947,0,17.270396961979166,11.02267712288697,7,No,No,3,Improving,5,LOW RISK
3.839510740794876,89.53405229364758,89.8380432443217,0,18.0,11.469589017250708,6,Yes,No,1,Stable,4,LOW RISK
0.6144453221262757,64.88332354294789,54.91741715764735,1,4.910252379872219,7.452457341968575,1,Yes,No,8,Declining,1,HIGH RISK
2.6740497353661223,85.89443133517794,87.57588209276842,0,12.455122734391153,10.851967623707065,4,Yes,No,7,Stable,2,AT RISK
1.8065143589629498,49.74484747839112,58.742625566190384,6,12.826522910781605,6.014420976073795,0,No,Yes,1,Declining,0,HIGH RISK
3.703587688197307,77.6010773887412,96.56704076848743,0,12.793636864218602,20.171313405082707,10,Yes,No,3,Improving,3,LOW RISK
2.487249747872401,66.27582414219954,72.40142134164262,0,11.568534879683682,14.480240867629934,4,No,No,7,Declining,1,AT RISK
3.5502792073382685,87.11949155930246,90.11798799022907,0,16.520513610815794,15.453319619977151,2,No,Yes,3,Improving,2,LOW RISK
1.3243069711458673,54.65967585867185,50.457164088439114,6,12.096711374505297,6.9007182322451515,0,No,Yes,1,Stable,2,HIGH RISK
2.5221784975441492,74.19883630493472,74.70287067089134,1,10.836977365369382,18.87380515744116,3,Yes,No,6,Declining,2,AT RISK
3.222282695969555,89.56739893845263,97.45604283159159,0,15.265828177607528,15.09961311610329,7,No,No,2,Improving,5,LOW RISK
2.5537470866067222,79.58144889210678,87.42709438944094,0,11.87156192229664,7.31766709665409,4,No,Yes,3,Improving,3,AT RISK
2.3760401902742947,77.9134758190864,64.56757237356223,0,14.413117809936825,19.206037856342327,2,No,No,1,Declining,3,AT RISK
2.4,64.71211052032899,54.03104919323649,2,12.853997818331635,0.0,0,No,Yes,6,Declining,1,HIGH RISK
3.906764459674649,82.1735109882704,95.52004972662719,0,12.941438099550892,24.488772406197715,7,No,Yes,7,Stable,2,LOW RISK
3.4443690358839465,84.4214902649817,90.22107580159944,0,16.871635251114323,15.925568083878822,6,Yes,No,8,Improving,1,LOW RISK
3.069801121282995,80.851370280085,94.0816006394183,0,15.002069476511977,22.721963511891843,4,No,No,2,Declining,1,LOW RISK
3.530770949505665,88.72940772766313,87.26410382959328,0,13.343383083732624,18.256668502498698,8,Yes,No,1,Improving,1,LOW RISK
3.8228488904875664,87.61993593437532,86.38016061364814,0,14.78860812858357,18.213229682395042,6,Yes,No,7,Declining,3,LOW RISK
4.0,79.03699453252602,91.16908694421477,0,15.814056596965086,24.030534235654734,7,No,No,4,Improving,1,LOW RISK
3.314621139315261,89.70337614525884,98.36159934330584,0,15.710539705098341,23.464618513094592,9,Yes,Yes,7,Stable,4,LOW RISK
3.7725120476464795,88.41452903810142,83.74215388785277,0,14.869866374176583,19.94965570761937,6,Yes,Yes,5,Declining,4,LOW RISK
2.5635372847258013,58.92200093246924,62.82544991105811,0,7.593302473713676,13.793596485317604,5,Yes,Yes,2,Improving,2,AT RISK
3.6605565005223193,89.37588343558102,100.0,1,13.966923500365628,18.83885319678947,7,Yes,No,5,Stable,1,LOW RISK
3.7164127788172188,90.15461238224441,91.33989954938264,0,13.997894021853345,9.007428452831347,11,No,No,6,Stable,1,LOW RISK
3.1609132561415887,81.3567437925074,77.19672612576052,1,8.535646795134342,8.802599635194678,4,Yes,No,1,Declining,2,AT RISK
2.343523767163865,71.93461456331138,71.82397764220687,1,14.002845653160573,17.688167092169284,2,Yes,Yes,4,Declining,1,AT RISK
3.385669584356019,85.60118684143755,84.44612341196452,0,17.12553061947244,16.491823323462967,12,No,No,8,Stable,1,LOW RISK
1.8931771591739732,74.44700426461708,79.14279532668482,0,10.787428419343003,5.050840827170285,3,Yes,Yes,1,Declining,3,AT RISK
1.8948619000926539,61.87845961677721,66.96476018332886,0,15.512072873708092,8.427398359509379,4,Yes,Yes,7,Declining,1,AT RISK
3.1120623166421164,86.0909350117663,83.65635839942647,0,15.630678715871337,16.750312834019805,4,No,Yes,1,Stable,4,LOW RISK
2.2376409280037253,43.83558680212174,75.0,2,7.998330289340055,9.203208066881512,1,Yes,Yes,7,Declining,1,HIGH RISK
3.6282394674372638,79.99896561088661,94.69220490407832,0,13.32258876815208,24.396626738114456,3,No,Yes,1,Improving,1,LOW RISK
1.9963846449570612,35.59593665926141,40.19451723639694,2,9.13988103458904,10.515310698584987,0,Yes,Yes,4,Stable,0,HIGH RISK
2.490164057051997,74.00450039128846,79.91214784616692,2,12.307602264432086,17.730651658592457,6,Yes,No,7,Improving,3,AT RISK
2.3763095325316907,67.0917352008595,60.632241217247525,0,11.763755065462556,16.624929437050213,5,Yes,Yes,4,Declining,1,AT RISK
2.915593520095017,91.17474011059785,89.18092130299435,0,15.293767870516028,22.4162824371282,7,No,Yes,4,Declining,5,LOW RISK
2.1566159674270957,54.33582149327033,70.0234918580456,1,13.829909821416384,13.266431331340357,1,Yes,Yes,6,Stable,0,AT RISK
3.311612160186711,80.16231073761699,90.8627916262067,0,16.792708769750153,18.939911499264987,7,No,No,2,Stable,2,LOW RISK
0.8680384555346419,33.82127801108444,46.32255905214691,3,11.591469395589618,7.020376627181667,0,Yes,Yes,3,Stable,1,HIGH RISK
1.3765577884647,69.63824066281092,52.40445642386496,1,10.452052686555742,0.0,2,No,Yes,6,Declining,0,HIGH RISK
1.7359855163027653,59.04826926103878,48.98763931405218,2,10.694219053832247,7.622280208294847,1,No,No,5,Declining,1,HIGH RISK
3.208330304861884,83.98436595183834,94.34996147513033,1,15.53877457378812,19.613201560981125,8,No,No,7,Stable,3,LOW RISK
3.119178762449059,80.43255670680072,90.96357453076064,0,15.80748603359539,18.60751043845576,8,Yes,No,3,Stable,1,LOW RISK
2.125992622825974,56.77045528043552,73.18506134040507,2,12.885723113385431,19.423425377453306,1,No,Yes,4,Improving,2,AT RISK
3.4692723703404726,80.43260421714217,88.80807069212734,0,14.641630737023958,16.498024454591132,2,No,No,6,Stable,6,LOW RISK
3.4454069381004993,100.0,95.33428814696663,0,13.575863509911354,22.66012841935783,3,No,No,4,Stable,2,LOW RISK
3.0691076225790708,91.1339599201212,89.37325839374459,0,15.808197238153893,22.04165530500262,6,Yes,Yes,6,Declining,0,LOW RISK
3.7005548493487157,95.35458077205328,88.38708177658094,0,14.077574342777496,11.19146240010119,7,No,No,5,Improving,4,LOW RISK
2.0264232370327964,63.88120331133269,79.09666209000024,0,11.529149856730786,18.774336349510254,4,Yes,No,5,Stable,1,AT RISK
3.101361850925188,76.02351988454342,91.10250391117313,1,7.678377188703701,14.182748080489546,3,Yes,No,2,Declining,0,AT RISK
2.971643000775555,90.66138495704175,100.0,1,14.93144965335483,20.100761561350915,4,No,No,6,Stable,6,LOW RISK
2.6324915138803835,89.47712227041833,90.84983824752914,0,13.958463043899929,23.386678895019465,6,No,No,4,Stable,0,LOW RISK
2.873006767068125,66.17395479433863,70.5049312304123,0,11.42388702301705,9.152097608114865,3,No,Yes,7,Declining,0,AT RISK
2.015142588456274,69.15711772230794,85.98846875616749,1,16.83780434953163,5.749357756802887,2,Yes,Yes,7,Stable,0,AT RISK
2.8489322528171632,84.95852640797379,96.97628611483489,0,15.744247358396905,22.211166227610853,4,No,Yes,1,Improving,1,LOW RISK
2.6082418872644015,59.22582051867615,71.77178385813275,1,13.199989638108955,8.025200332379267,5,No,No,4,Declining,2,AT RISK
3.1292311998776166,86.11777916611618,79.03758614457126,0,17.516194395468908,19.066691055133283,9,Yes,Yes,1,Improving,4,LOW RISK
3.0812418978118092,88.10905333307028,92.43021389640872,0,13.080944256220732,11.069823902582584,6,No,No,4,Improving,2,LOW RISK
1.5,67.06876748420531,88.1756222390402,1,13.881057285960786,10.718158638136018,4,No,No,1,Declining,1,AT RISK
2.373535378477767,73.09807352856933,78.22503626492538,0,13.068719083402032,14.298674498765719,4,Yes,No,3,Stable,1,AT RISK
3.2,64.36052597755648,80.24673353698947,0,13.613192330544019,4.2199288280987695,3,Yes,No,5,Stable,0,AT RISK
1.734990199145563,79.90744007239834,68.23010733407834,0,14.128307061858528,4.719053383672621,6,Yes,No,5,Stable,3,AT RISK
3.5929889660972743,92.27410021698677,87.36571046197997,0,13.852512076865809,13.448771361385461,7,Yes,Yes,3,Improving,1,LOW RISK
